"","run_number","site","date","lc","species","subsample","mass_mg","percent_N","percent_C","NC_ratio","soil_run","soil_mass","soil_N","soil_C","soil_NC","n_cores","rock_bottom","organic","depth","d15N","d13CVPDB","x","y","Lat","Long"
"1033","6","Rocky.7",2022-06-16,"Rocky","Lingonberry",2,3.089,0.78,51.18,0.015240328,11,5.292,0.32,7.79,0.041078306,"6","yes",NA,4.166666667,NA,NA,702823,5507811,49.68864837,-54.18786271
"1034","6","Rocky.7",2022-06-16,"Rocky","Lingonberry",3,3.02,0.78,51.47,0.015154459,11,5.292,0.32,7.79,0.041078306,"6","yes",NA,4.166666667,NA,NA,702823,5507811,49.68864837,-54.18786271
"1035","6","Rocky.7",2022-06-16,"Rocky","Lingonberry",4,3.102,0.79,50.87,0.015529782,11,5.292,0.32,7.79,0.041078306,"6","yes",NA,4.166666667,NA,NA,702823,5507811,49.68864837,-54.18786271
"1036","7","Scrub.23",2022-06-14,"Scrub","Cladonia",1,3.341,0.32,42.87,0.007464427,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1037","7","Scrub.23",2022-06-14,"Scrub","Cladonia",2,3.015,0.65,42.51,0.01529052,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1038","7","Scrub.23",2022-06-14,"Scrub","Cladonia",3,3.282,0.35,42.9,0.008158508,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1039","7","Scrub.23",2022-06-14,"Scrub","Cladonia",4,3.015,0.46,43.5,0.010574713,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1040","1","Mixed.7",2022-06-15,"Mixed","Alder",1,3.164,2.66,49.94,0.053263917,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1041","1","Mixed.7",2022-06-15,"Mixed","Alder",2,3.435,2.6,50.63,0.051352953,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1042","1","Mixed.7",2022-06-15,"Mixed","Alder",3,3.148,3.44,49.04,0.070146819,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1043","1","Mixed.7",2022-06-15,"Mixed","Alder",4,3.227,3.77,49.85,0.075626881,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1044","3","Mixed.7",2022-06-15,"Mixed","Alder",1,3.164,2.66,49.94,0.053263917,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1045","3","Mixed.7",2022-06-15,"Mixed","Alder",2,3.435,2.6,50.63,0.051352953,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1046","3","Mixed.7",2022-06-15,"Mixed","Alder",3,3.148,3.44,49.04,0.070146819,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1047","3","Mixed.7",2022-06-15,"Mixed","Alder",4,3.227,3.77,49.85,0.075626881,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1048","7","Scrub.23",2022-06-14,"Scrub","Kalmia",1,3.054,1.69,53.54,0.031565185,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1049","7","Scrub.23",2022-06-14,"Scrub","Kalmia",2,3.07,1.54,52.55,0.029305423,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1050","7","Scrub.23",2022-06-14,"Scrub","Kalmia",3,3.133,1.58,54.57,0.028953638,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1051","7","Scrub.23",2022-06-14,"Scrub","Kalmia",4,3.034,1.39,48.46,0.02868345,11,5.193,0.79,33.28,0.023737981,"4","yes",NA,3.5,NA,NA,698273,5503901,49.65503405,-54.25285166
"1052","7","Scrub.26",2022-06-15,"Scrub","Cladonia",1,3.066,0.34,42.59,0.007983095,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1053","7","Scrub.26",2022-06-15,"Scrub","Cladonia",2,2.873,0.36,42.73,0.008424994,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1054","7","Scrub.26",2022-06-15,"Scrub","Cladonia",3,2.918,0.31,43.05,0.007200929,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1055","7","Scrub.26",2022-06-15,"Scrub","Cladonia",4,3.181,0.35,43.81,0.007989044,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1056","7","Wetland.1",2022-06-15,"Wetland","Alder",1,3.205,4.22,49.59,0.085097802,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1057","7","Wetland.1",2022-06-15,"Wetland","Alder",2,3.081,3.31,50.78,0.065183143,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1058","7","Wetland.1",2022-06-15,"Wetland","Alder",3,3.29,4.18,52.02,0.08035371,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1059","7","Wetland.1",2022-06-15,"Wetland","Alder",4,3.145,4.09,49.02,0.083435333,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1060","7","Wetland.10",2022-06-14,"Wetland","Dwarf_birch",1,3.401,2.69,49.04,0.054853181,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1061","7","Wetland.10",2022-06-14,"Wetland","Dwarf_birch",2,3.092,2.71,49.84,0.054373997,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1062","7","Wetland.10",2022-06-14,"Wetland","Dwarf_birch",3,3.105,3.47,50.7,0.068441815,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1063","7","Wetland.10",2022-06-14,"Wetland","Dwarf_birch",4,3.194,3.19,49.76,0.064107717,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1064","9","Wetland.26",2022-06-16,"Wetland","Dwarf_birch",1,3.116,2.75,48.88,0.056260229,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1065","9","Wetland.26",2022-06-16,"Wetland","Dwarf_birch",2,3.001,3.2,50.36,0.063542494,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1066","9","Wetland.26",2022-06-16,"Wetland","Dwarf_birch",3,3.016,3.13,47.22,0.066285472,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1067","9","Wetland.26",2022-06-16,"Wetland","Dwarf_birch",4,3.309,3,49.54,0.060557126,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1068","1","Mixed.7",2022-06-15,"Mixed","Blueberry",1,3.335,3.36,50.17,0.066972294,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1069","1","Mixed.7",2022-06-15,"Mixed","Blueberry",2,3.078,3.18,49.87,0.063765791,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1070","1","Mixed.7",2022-06-15,"Mixed","Blueberry",3,3.444,3.33,50.67,0.065719361,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1071","1","Mixed.7",2022-06-15,"Mixed","Blueberry",4,3.119,3.01,50.07,0.060115838,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1072","3","Mixed.7",2022-06-15,"Mixed","Blueberry",1,3.335,3.36,50.17,0.066972294,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1073","3","Mixed.7",2022-06-15,"Mixed","Blueberry",2,3.078,3.18,49.87,0.063765791,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1074","3","Mixed.7",2022-06-15,"Mixed","Blueberry",3,3.444,3.33,50.67,0.065719361,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1075","3","Mixed.7",2022-06-15,"Mixed","Blueberry",4,3.119,3.01,50.07,0.060115838,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1076","7","Scrub.26",2022-06-15,"Scrub","Kalmia",1,3.117,1.37,54.47,0.02515146,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1077","7","Scrub.26",2022-06-15,"Scrub","Kalmia",2,3.232,1.36,52.32,0.025993884,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1078","7","Scrub.26",2022-06-15,"Scrub","Kalmia",3,3.142,1.49,54.63,0.027274391,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1079","7","Scrub.26",2022-06-15,"Scrub","Kalmia",4,2.997,1.52,52.76,0.028809704,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1080","2","Lichen.12",2022-06-15,"Lichen","Cladonia",1,2.437,0.31,41.26,0.00751333,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1081","2","Lichen.12",2022-06-15,"Lichen","Cladonia",2,2.575,0.34,42.72,0.007958801,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1082","2","Lichen.12",2022-06-15,"Lichen","Cladonia",3,2.326,0.34,44.46,0.007647323,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1083","2","Lichen.12",2022-06-15,"Lichen","Cladonia",4,2.284,0.33,43.1,0.007656613,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1084","2","Lichen.12",2022-06-15,"Lichen","Crowberry",1,2.111,0.84,52.36,0.016042781,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1085","2","Lichen.12",2022-06-15,"Lichen","Crowberry",2,2.114,1.72,76.87,0.022375439,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1086","2","Lichen.12",2022-06-15,"Lichen","Crowberry",3,2.258,0.66,53.8,0.012267658,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1087","2","Lichen.12",2022-06-15,"Lichen","Crowberry",4,2.09,0.59,52.52,0.011233816,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1088","7","Scrub.26",2022-06-15,"Scrub","Lingonberry",1,3.002,0.74,51.21,0.014450303,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1089","7","Scrub.26",2022-06-15,"Scrub","Lingonberry",2,2.973,0.67,49.53,0.013527155,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1090","7","Scrub.26",2022-06-15,"Scrub","Lingonberry",3,3.055,0.83,50.2,0.016533865,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1091","7","Scrub.26",2022-06-15,"Scrub","Lingonberry",4,3.254,0.83,51.71,0.016051054,11,5.137,1.37,47.83,0.028643111,"9","yes",NA,3.222222222,NA,NA,707623,5511051,49.71611953,-54.11967689
"1092","7","Scrub.27",2022-06-14,"Scrub","Kalmia",1,3.167,1.16,54.4,0.021323529,11,5.055,1.25,49.66,0.025171164,"4",NA,NA,4.25,NA,NA,700113,5505801,49.67149636,-54.22641816
"1093","7","Scrub.27",2022-06-14,"Scrub","Kalmia",2,2.989,1.22,53.24,0.022915101,11,5.055,1.25,49.66,0.025171164,"4",NA,NA,4.25,NA,NA,700113,5505801,49.67149636,-54.22641816
"1094","7","Scrub.27",2022-06-14,"Scrub","Kalmia",3,3.071,1.19,55.05,0.021616712,11,5.055,1.25,49.66,0.025171164,"4",NA,NA,4.25,NA,NA,700113,5505801,49.67149636,-54.22641816
"1095","7","Scrub.27",2022-06-14,"Scrub","Kalmia",4,3.128,1.29,54.46,0.02368711,11,5.055,1.25,49.66,0.025171164,"4",NA,NA,4.25,NA,NA,700113,5505801,49.67149636,-54.22641816
"1096","7","Wetland.10",2022-06-14,"Wetland","Deergrass",1,3.22,2.2,47.38,0.046433094,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1097","7","Wetland.10",2022-06-14,"Wetland","Deergrass",2,3.084,2.33,46.3,0.050323974,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1098","8","Wetland.10",2022-06-14,"Wetland","Deergrass",3,3.169,1.93,46.1,0.04186551,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1099","8","Wetland.10",2022-06-14,"Wetland","Deergrass",4,3.147,2.17,46.56,0.046606529,11,5.13,2.51,50.44,0.049762094,"7","no",NA,25,NA,NA,700773,5504871,49.66292193,-54.21775879
"1100","8","Wetland.12",2022-06-16,"Wetland","Deergrass",1,3.324,1.78,47.59,0.037402816,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1101","8","Wetland.12",2022-06-16,"Wetland","Deergrass",2,3.177,1.91,47.17,0.040491838,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1102","8","Wetland.12",2022-06-16,"Wetland","Deergrass",3,3.292,1.64,44.64,0.036738351,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1103","8","Wetland.12",2022-06-16,"Wetland","Deergrass",4,3.125,1.87,46.77,0.039982895,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1104","9","Wetland.26",2022-06-16,"Wetland","Deergrass",1,3.182,2.76,45.84,0.060209424,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1105","9","Wetland.26",2022-06-16,"Wetland","Deergrass",2,3.431,2.1,46.25,0.045405405,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1106","9","Wetland.26",2022-06-16,"Wetland","Deergrass",3,3.134,2,44.45,0.044994376,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1107","9","Wetland.26",2022-06-16,"Wetland","Deergrass",4,3.103,2.24,44.76,0.050044683,11,5.008,2.62,42.08,0.062262357,"7","no",NA,22.5,NA,NA,700963,5505401,49.66762016,-54.2148571
"1108","7","Wetland.1",2022-06-15,"Wetland","graminoid_spp.",1,3.032,1.76,46.83,0.037582746,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1109","7","Wetland.1",2022-06-15,"Wetland","graminoid_spp.",2,3.281,1.92,44.92,0.042742654,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1110","7","Wetland.1",2022-06-15,"Wetland","graminoid_spp.",3,3.179,1.93,45.54,0.042380325,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1111","7","Wetland.1",2022-06-15,"Wetland","graminoid_spp.",4,3.364,2.33,46.06,0.050586192,11,5.304,2.23,48.13,0.046332849,"7","no",NA,25,NA,NA,709843,5510621,49.71148738,-54.08915195
"1112","1","Mixed.7",2022-06-15,"Mixed","Kalmia",1,3.228,1.28,52.77,0.024256206,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1113","1","Mixed.7",2022-06-15,"Mixed","Kalmia",2,3.386,1.2,54.4,0.022058824,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1114","1","Mixed.7",2022-06-15,"Mixed","Kalmia",3,3.173,1.16,54.13,0.021429891,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1115","1","Mixed.7",2022-06-15,"Mixed","Kalmia",4,3.13,1.07,53.74,0.019910681,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1116","2","Lichen.12",2022-06-15,"Lichen","Kalmia",1,2.06,1.66,51.33,0.032339762,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1117","2","Lichen.12",2022-06-15,"Lichen","Kalmia",2,2.272,1.14,51.08,0.022317933,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1118","2","Lichen.12",2022-06-15,"Lichen","Kalmia",3,2.067,1.24,53.15,0.023330198,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1119","2","Lichen.12",2022-06-15,"Lichen","Kalmia",4,3.078,0.59,36.15,0.016320885,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1120","3","Mixed.7",2022-06-15,"Mixed","Kalmia",1,3.228,1.28,52.77,0.024256206,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1121","3","Mixed.7",2022-06-15,"Mixed","Kalmia",2,3.386,1.2,54.4,0.022058824,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1122","3","Mixed.7",2022-06-15,"Mixed","Kalmia",3,3.173,1.16,54.13,0.021429891,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1123","3","Mixed.7",2022-06-15,"Mixed","Kalmia",4,3.13,1.07,53.74,0.019910681,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1124","8","Wetland.12",2022-06-16,"Wetland","Kalmia",1,3.154,1.44,53.44,0.026946108,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1125","8","Wetland.12",2022-06-16,"Wetland","Kalmia",2,3.298,1.17,53.36,0.021926537,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1126","8","Wetland.12",2022-06-16,"Wetland","Kalmia",3,3.142,1.4,53.86,0.025993316,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1127","8","Wetland.12",2022-06-16,"Wetland","Kalmia",4,3.136,1.47,54.4,0.027022059,11,5.156,1.17,48.43,0.024158579,"7","yes",NA,22.5,NA,NA,702963,5508961,49.69893246,-54.18532702
"1128","1","Mixed.7",2022-06-15,"Mixed","Lingonberry",1,3.127,0.74,50.9,0.01453831,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1129","1","Mixed.7",2022-06-15,"Mixed","Lingonberry",2,3.356,0.84,45.02,0.018658374,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1130","1","Mixed.7",2022-06-15,"Mixed","Lingonberry",3,3.064,0.76,49.66,0.015304068,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1131","1","Mixed.7",2022-06-15,"Mixed","Lingonberry",4,3.451,0.46,51.76,0.008887172,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1132","2","Lichen.12",2022-06-15,"Lichen","Lingonberry",1,2.327,0.42,51.73,0.00811908,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1133","2","Lichen.12",2022-06-15,"Lichen","Lingonberry",2,2.048,0.49,50.66,0.009672325,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1134","2","Lichen.12",2022-06-15,"Lichen","Lingonberry",3,2.179,0.63,50.29,0.012527341,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1135","2","Lichen.12",2022-06-15,"Lichen","Lingonberry",4,2.095,0.53,47.7,0.011111111,11,5.094,1.18,36.24,0.032560706,"7","yes",NA,4,NA,NA,712423,5509311,49.69881574,-54.05412522
"1136","3","Mixed.7",2022-06-15,"Mixed","Lingonberry",1,3.127,0.74,50.9,0.01453831,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1137","3","Mixed.7",2022-06-15,"Mixed","Lingonberry",2,3.356,0.84,45.02,0.018658374,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1138","3","Mixed.7",2022-06-15,"Mixed","Lingonberry",3,3.064,0.76,49.66,0.015304068,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1139","3","Mixed.7",2022-06-15,"Mixed","Lingonberry",4,3.451,0.46,51.76,0.008887172,10,5.15,1.44,51.13,0.028163505,"7","yes",NA,3.714285714,NA,NA,706863,5510951,49.71548277,-54.13025926
"1140","7","Scrub.28",2022-06-16,"Scrub","Alder",1,3.396,3.95,48.13,0.082069395,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1141","7","Scrub.28",2022-06-16,"Scrub","Alder",2,3.328,4.07,49.76,0.081792605,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1142","7","Scrub.28",2022-06-16,"Scrub","Alder",3,3.115,4.09,48.72,0.083949097,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1143","7","Scrub.28",2022-06-16,"Scrub","Alder",4,3.283,4.63,48.83,0.094818759,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1144","7","Scrub.28",2022-06-16,"Scrub","Blueberry",1,3.071,3.25,48.81,0.066584716,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1145","7","Scrub.28",2022-06-16,"Scrub","Blueberry",2,3.165,3.19,48.25,0.06611399,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1146","7","Scrub.28",2022-06-16,"Scrub","Blueberry",3,3.007,2.91,49.4,0.058906883,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1147","7","Scrub.28",2022-06-16,"Scrub","Blueberry",4,3.092,3.1,48.68,0.063681183,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1148","7","Scrub.28",2022-06-16,"Scrub","Deergrass",1,3.025,2.36,46.19,0.05109331,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1149","7","Scrub.28",2022-06-16,"Scrub","Deergrass",2,3.332,2.07,45.23,0.045766084,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1150","7","Scrub.28",2022-06-16,"Scrub","Deergrass",3,3.167,2.15,46.13,0.046607414,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1151","7","Scrub.28",2022-06-16,"Scrub","Deergrass",4,3.149,2.09,46.13,0.045306742,11,5.057,1.54,27.86,0.055276382,"7","yes",NA,2.571428571,NA,NA,702553,5510601,49.71380368,-54.19015531
"1152","7","Scrub.30",2022-06-16,"Scrub","Alder",1,3.18,2.78,51.65,0.053823814,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1153","7","Scrub.30",2022-06-16,"Scrub","Alder",2,3.256,3.71,51.59,0.071913161,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1154","7","Scrub.30",2022-06-16,"Scrub","Alder",3,3.017,2.56,51.45,0.049757046,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1155","7","Scrub.30",2022-06-16,"Scrub","Alder",4,3.084,2.5,50.89,0.049125565,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1156","2","Lichen.3",2022-06-15,"Lichen","Blueberry",1,3.502,2.29,52.21,0.043861329,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
